id,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
v36nf,3,22,38,3,22,56
g6exi,11,13,80,11,20,69
excsx,3,29,51,11,14,16
e4ytj,5,19,67,12,21,32
d4znk,12,21,71,3,9,84
pg16l,12,2,55,12,13,14
rgp25,12,1,61,3,1,23
w91vf,11,1,3,12,1,89
c4nik,3,4,44,12,16,27
grp8i,12,10,85,11,18,8
spbh7,12,23,53,11,19,48
r98dm,3,17,33,12,15,43
l8spw,11,14,49,11,15,90
dyh13,5,1,73,12,13,19
mri3l,12,25,66,12,5,11
ewe8f,5,29,37,12,10,9
n5vo9,11,9,30,12,15,60
xkc1f,11,11,23,3,14,1
fcp2u,11,23,11,3,4,40
d9mgd,3,17,99,12,10,85
tb5lw,11,4,51,12,5,48
aw6qw,11,10,49,11,23,67
zhpgr,11,23,32,12,20,30
ukv8c,3,1,53,5,1,5
k8jg5,3,31,53,11,22,98
je9vt,11,23,78,3,30,37
kcxv1,11,4,99,3,25,68
k670a,11,25,97,12,29,64
v1z6t,3,16,71,12,15,24
upft7,11,26,9,11,7,79
feysn,11,2,14,12,4,69
emblt,12,6,68,5,10,75
ov464,3,20,52,3,31,31
ql9og,3,22,12,3,17,10
sa3x2,11,1,29,3,1,37
if1tn,11,1,69,12,1,27
mut00,11,29,26,12,28,79
cdcqv,3,7,47,3,16,18
l6yxr,11,15,20,11,13,92
rf6g3,11,11,97,3,16,97
hr6e3,11,8,32,12,16,65
ilyo8,12,5,63,12,20,35
m4ln9,3,19,88,5,19,71
wgj8g,5,21,28,3,26,80
po5g5,3,1,11,3,1,93
x8i3n,12,12,79,12,13,31
btfwh,5,1,44,11,1,8
wzm5f,12,18,43,12,1,56
bpfbm,12,19,96,5,18,12
i8215,11,23,28,12,30,56
lgkk7,12,14,65,11,27,84
g8axk,11,19,23,11,3,37
zive6,11,22,11,12,13,97
xl5d1,3,15,6,12,29,4
obph6,3,19,80,11,23,87
llazb,12,31,90,11,25,1
t0yzg,3,2,68,5,21,14
sy9gt,12,9,37,12,13,74
mlfd8,11,1,66,11,1,82
v2lik,3,1,17,12,1,31
fket6,12,8,27,11,17,43
h0152,3,7,54,11,23,58
agojw,12,24,67,3,9,46
d9yg9,12,26,73,5,1,13
fvthj,11,29,29,12,28,18
q3ehi,11,23,52,3,8,93
w5aef,5,15,25,3,6,85
pfs6a,12,1,67,5,1,69
l7djb,5,12,57,3,17,58
h8sza,3,1,79,3,1,18
cvsmw,12,19,64,11,7,66
pli17,5,10,36,12,1,39
d39p7,5,2,3,3,16,55
u66fc,5,1,48,3,1,26
kuloj,12,12,64,12,8,22
jgh5u,12,17,57,12,21,64
ax495,12,1,70,11,1,37
g6han,12,1,27,5,1,74
ap2f1,3,26,30,5,21,43
sz5ud,12,21,61,11,30,98
m2eh1,11,29,8,12,29,60
un023,5,4,24,12,9,60
om8l9,5,30,2,3,11,32
y1s53,3,13,76,3,8,3
uvn64,3,4,9,11,20,71
d80zt,3,13,59,12,12,23
d5mj4,3,16,84,12,3,46
xr1pv,3,20,21,3,5,7
ghuuf,5,14,89,12,31,24
tkt4g,12,1,24,11,1,35
qmgxp,11,1,97,5,1,85
s26vu,11,22,91,12,12,57
g3w9s,5,9,89,12,12,11
idkpg,5,13,60,3,18,5
ov8uo,5,17,95,12,24,16
aos2l,5,28,70,5,11,56
ios97,12,22,76,11,8,50
nezf1,3,9,69,3,11,77
fs4h6,3,21,63,3,18,24
h71mz,11,1,91,3,1,55
z38lj,3,31,96,5,4,64
hpx6k,12,1,58,12,1,32
xiipf,11,8,12,11,9,23
y3tzy,12,30,27,5,28,73
r3nqi,3,28,28,12,18,28
dbtzm,5,14,97,11,27,1
fnhdf,5,1,93,12,1,13
yzrao,3,14,8,12,30,90
aljwl,12,23,78,12,16,67
nbqdi,11,1,73,3,1,29
p9pdh,11,7,93,12,14,68
vgwi5,3,24,49,12,5,2
xrs15,3,20,94,5,19,67
hz7rr,5,11,47,12,4,39
nofxn,11,18,56,11,18,30
qng9b,12,1,94,11,1,5
znevy,5,4,97,11,10,24
oj28x,12,1,97,5,1,19
dcm2h,12,2,79,11,9,59
y5ouk,3,10,98,11,23,37
nz6v3,11,1,15,12,1,54
egd6w,12,13,42,12,14,72
e8q8w,11,24,10,5,5,7
fnrjh,11,29,34,12,31,71
sgo28,5,28,14,5,27,91
y7zcc,3,7,41,11,14,7
l4vnh,3,12,25,11,25,71
c4zvk,12,22,33,11,9,75
xz65g,11,25,32,3,26,15
qm3hc,11,28,15,3,19,87
oipjw,12,3,60,11,23,72
bmr9k,11,23,85,3,21,44
zqil9,5,1,55,5,1,87
cwnlt,11,30,67,3,9,76
pj7yg,3,31,46,3,30,19
pvst3,11,27,84,5,7,98
njwil,3,21,76,11,5,31
os4r1,12,18,93,12,26,90
k7lad,3,11,44,12,27,87
orw28,3,14,67,5,31,7
jn9x4,12,12,63,12,11,57
m8p5v,12,20,94,12,2,81
rywad,11,19,94,3,13,35
tcraf,3,1,23,12,12,2
dt570,3,1,58,3,1,55
zudxf,11,29,19,5,26,32
c5yl5,3,7,52,5,12,62
htue5,5,1,26,12,1,41
jamjh,12,1,82,11,1,16
is8we,3,14,44,3,22,27
jbkln,11,1,5,11,1,54
igs2l,12,9,58,11,31,84
l7jfj,3,29,81,11,2,98
tppm7,11,2,27,3,11,59
vo82t,11,9,87,3,13,34
jsfh2,12,25,4,11,2,51
gwlne,5,18,95,12,17,82
ru47a,5,22,14,11,19,87
bvbsn,11,6,10,11,21,57
lwhgz,5,1,42,12,1,11
fm92q,11,17,95,11,26,39
ps6dy,3,1,74,11,1,29
c0f35,3,24,18,12,5,20
vo2bl,3,28,38,3,25,36
hztzg,12,19,9,3,29,65
nrdtk,11,1,52,12,1,59
oa0sa,11,1,54,3,1,60
m2qgu,3,6,7,3,9,87
ldsi0,3,21,62,11,16,19
gvhn9,3,21,45,11,19,71
uvrb1,3,15,13,3,5,35
nb71j,3,1,82,12,1,56
fi9cx,11,23,77,12,12,27
gkjes,12,5,33,12,4,81
lmke1,11,11,11,12,19,35
v52vn,3,13,5,12,13,32
ycych,12,1,75,12,1,15
kel3x,12,4,80,5,30,95
kvjdy,12,11,2,5,8,86
dufqy,12,1,87,11,1,34
ogkjp,12,8,64,3,11,13
gju9d,12,1,54,11,1,65
vgvw4,11,3,51,11,19,28
n57hy,12,6,92,11,7,22
f20t7,12,1,72,3,1,49
x07lw,11,6,78,11,18,46
vuegu,5,5,10,12,28,75
hlmk8,12,21,5,5,3,86
db0ew,3,17,69,12,4,42
ghjdl,3,27,47,11,16,34
j7kqr,11,9,7,3,11,68
k8pet,3,17,33,12,9,98
vzfgp,3,1,66,3,1,92
z05wd,11,30,32,3,29,75
tbazv,12,29,92,5,8,27
vujjt,11,28,65,3,4,4
d4ev8,11,18,57,5,26,81
d7xzm,12,28,46,5,8,10
x7511,11,2,60,12,28,58
pgfh7,12,4,43,5,13,83
gtc18,5,1,83,12,1,93
u3hjc,11,1,31,5,1,48
e5ubp,12,25,12,12,1,41
tpoa6,12,8,28,11,12,18
wia8k,12,1,79,5,1,95
m0i1g,3,1,99,11,1,47
rkffj,11,1,2,12,1,68
tjf6h,5,10,9,3,22,55
wpu6g,11,6,54,11,23,96
pq7pl,12,31,52,3,26,85
h1uo2,3,7,20,3,10,35
f400b,11,7,22,12,15,78
jpod2,5,3,71,5,18,87
bk7cz,12,1,76,3,1,93
sgnru,3,7,26,3,16,83
jp1ap,12,23,16,3,11,58
sn66l,12,1,88,12,1,57
b87zz,11,1,30,12,1,23
i15s8,3,26,65,12,10,65
kbam3,11,1,11,3,29,77
cboug,12,14,35,3,20,86
vwr9x,3,4,6,11,4,27
pvfy8,3,1,98,12,1,92
vx5q9,12,1,57,12,1,39
uoker,3,4,12,11,17,66
ab5zv,3,20,33,12,24,75
w54za,3,23,10,3,2,74
b1sf6,11,31,39,3,13,45
wk1id,3,19,79,3,16,57
r726k,5,28,87,3,1,23
vdwwn,3,28,26,11,18,88
mu5h4,11,1,64,11,1,65
e77lt,12,1,94,12,1,96
dqure,11,4,90,3,27,61
dnx48,3,1,79,12,1,34
uw4un,3,23,13,3,6,93
nujjm,12,1,12,12,1,34
f53pt,12,8,9,11,13,26
dki6v,11,25,56,11,4,22
cqmyv,11,17,87,5,20,17
gmmn1,12,23,5,5,12,11
trr8t,3,16,17,11,7,18
x9be7,12,18,99,3,17,42
pjbee,11,2,24,11,30,45
zydph,3,14,52,3,26,41
ksp3b,3,2,93,12,24,13
ihlp1,5,17,93,11,19,93
siyrc,5,1,10,5,1,8
d930n,12,6,20,12,26,18
x23vo,12,1,63,12,1,63
ue7h5,3,30,20,3,14,54
aklpv,12,13,17,12,13,32
enpgq,3,1,16,12,1,50
qyppx,3,6,77,3,9,55
tzovx,11,18,98,12,28,34
flk26,5,8,70,3,22,55
tw62y,3,7,46,12,8,42
m1udx,3,18,96,3,13,20
rvn2p,11,19,87,11,7,4
lms7l,5,6,59,12,19,14
lqj1t,12,1,17,3,1,26
kfx9r,3,12,87,11,3,98
eehtn,11,30,85,3,24,11
e8zf2,3,1,53,3,1,4
et1zx,3,21,95,5,1,28
utino,11,8,21,3,21,50
lhud8,12,1,62,3,1,48
jhg2v,3,28,99,3,12,58
wco3p,12,23,72,5,15,75
xx17x,3,21,14,11,24,15
gwtrc,3,15,23,5,2,87
jkdjs,11,14,14,3,17,30
k54br,3,4,81,11,7,21
vmud9,11,7,56,12,4,91
rjiys,5,30,4,3,13,39
oq1d8,5,22,35,3,27,52
gc3ut,5,1,98,12,1,51
ksxf3,11,1,66,11,12,98
atmk2,11,20,15,3,14,43
s3til,3,14,13,12,13,69
x2pk7,5,25,55,5,10,8
u4va7,11,16,73,12,6,99
i77ex,11,1,87,3,10,53
mwcf7,12,2,37,3,25,22
yd15o,12,17,86,11,25,73
lpqsa,3,26,7,11,28,21
vc5m7,3,16,81,3,1,97
pcdp1,12,20,98,12,16,51
metjf,11,30,9,3,17,75
pjy62,5,25,94,11,17,14
fdthg,3,5,10,3,31,11
l08gr,11,15,15,5,16,60
h78gn,11,21,9,5,8,19
tkt7t,11,5,51,12,30,38
p4f27,3,1,62,3,1,83
kuxb4,12,9,33,11,18,68
vlbwc,11,27,38,11,10,8
l0ow8,3,14,52,11,16,89
ys5t3,5,24,49,12,3,36
po1mw,12,3,79,3,14,99
x6yho,3,23,42,11,28,62
ze5zm,3,24,80,11,1,53
i8nyg,5,27,72,12,24,92
gsb3h,12,18,99,12,9,49
vedgt,5,4,20,3,17,50
grl2o,3,1,11,11,1,3
t8q1l,12,1,36,3,1,92
eugod,3,12,2,12,6,59
wz5wm,11,29,3,11,29,40
riop4,12,13,71,11,18,91
nvnl1,5,27,66,12,19,11
l1hrc,11,25,54,11,16,90
q12ju,12,1,20,5,1,1
kdfvr,5,31,96,12,12,38
kb2n9,12,4,36,5,21,28
f7nco,3,9,78,12,23,21
eo21b,3,1,51,3,1,39
xduhs,3,29,9,5,29,91
tfgqr,12,1,48,11,1,23
lz942,12,10,54,11,5,86
vcrl1,3,17,4,11,31,22
p8m9e,12,18,20,3,11,34
pam6g,3,18,18,3,21,92
clrv9,11,28,4,12,8,96
ny22z,11,21,48,12,5,11
c0nif,11,3,42,3,4,19
ruywe,3,1,91,11,1,36
b0th4,11,24,88,11,27,61
n85iq,5,17,85,5,26,78
jjbt7,11,14,15,11,4,59
dctmy,11,20,82,11,18,93
me8gd,5,30,6,12,21,27
fm317,12,31,77,12,12,69
g0ek9,12,1,39,5,1,82
xj9ri,11,15,96,3,23,55
jcv9p,3,3,40,3,6,58
kp1j8,3,26,9,12,11,29
a09fu,11,1,24,5,1,82
hf0g9,5,1,65,5,1,81
jra5f,11,30,29,11,9,90
soqh2,11,18,38,11,29,75
dymdo,11,12,63,11,25,6
yo6fa,3,1,27,11,1,61
dgik9,5,20,68,5,15,88
qghw0,5,13,8,3,3,74
a0d8c,3,20,22,5,20,98
v5m0u,11,27,7,12,22,42
sbx4j,12,24,35,11,16,40
v4o88,12,16,40,3,19,48
yjeea,3,12,11,12,19,31
vgq28,12,28,49,11,23,85
qf5vj,3,8,7,12,26,91
vbfbq,3,6,35,11,29,74
c89b1,11,8,15,11,28,9
q53jm,12,14,96,11,18,96
zhlea,5,8,27,3,31,2
jytfr,12,6,41,11,13,23
zzh4e,12,1,84,11,1,21
n1xor,3,9,96,3,21,13
m4ysg,3,9,16,12,17,42
htcag,11,1,53,3,1,16
ckzka,11,25,64,12,17,54
wtx2p,12,8,63,3,2,81
sw69t,12,2,94,11,22,28
kp13u,11,2,80,12,28,64
y8vii,3,27,82,5,25,83
ednf3,12,19,26,3,25,17
ue96o,3,19,72,11,2,63
lmsaj,3,31,8,12,14,63
quhsu,12,12,19,5,12,18
amcd0,12,25,39,12,21,15
podvc,11,7,52,5,19,65
r8ho6,3,4,62,11,8,17
zveqv,12,29,10,12,30,37
ixqlw,11,11,93,3,30,11
bhoyq,3,25,46,5,2,13
ba9jl,11,1,19,3,1,37
dageb,12,10,55,11,20,59
hawce,11,1,71,5,15,59
vk5aw,3,9,53,3,9,66
fn25z,11,27,98,12,9,44
d71w9,12,24,93,3,24,73
acvhl,11,1,20,12,1,77
jwvtt,12,6,60,11,28,13
pshsl,3,22,27,12,17,38
hlxlq,3,22,56,11,21,41
mol9u,3,1,37,11,1,46
gfjf9,12,29,29,3,8,89
u21lf,12,28,31,11,23,63
a8m0j,5,9,84,11,4,3
fpjii,3,30,73,3,13,25
opdal,3,31,91,11,31,27
v4bz1,11,15,48,12,11,90
k8gzd,12,1,76,12,1,60
b2121,12,21,71,12,10,39
ovpp5,12,13,2,3,6,48
hto2s,12,20,32,11,29,77
hf2we,5,24,12,3,17,15
xyb9w,11,13,43,12,6,22
ymm7i,3,22,78,11,29,74
gc3sv,5,15,64,12,26,29
ph6uq,5,8,53,5,11,82
ovvt5,5,17,70,12,12,88
yvp30,11,20,29,5,7,78
yei5a,3,11,92,3,19,20
j4wal,12,23,2,3,4,19
athn8,12,30,61,3,13,93
a6iv7,3,28,31,12,4,96
auxie,12,1,35,12,1,75
uv5vd,11,1,3,12,1,25
tzxwm,11,5,85,12,23,42
v1h8p,3,27,12,3,3,62
dhgj6,12,30,51,3,31,9
bcwst,12,5,47,12,10,44
eiyg6,3,1,74,12,1,12
qlyj8,3,1,73,3,1,37
ark58,11,1,3,12,1,63
rby4m,11,18,38,5,13,86
xwwoy,11,5,13,11,12,16
dzo9t,11,7,81,3,8,43
t4duj,3,1,23,11,1,39
ovalh,5,9,91,12,22,40
yw8ck,11,7,86,12,22,76
g6tlv,11,1,14,3,8,31
fyz4q,3,6,28,11,15,45
a1enw,12,1,97,3,1,62
s9x5o,11,5,10,11,7,53
w493n,3,15,66,11,9,67
a3a2f,12,8,68,5,29,19
m88q0,5,18,26,5,7,66
sk418,12,13,85,12,25,70
u8z8g,12,28,83,11,25,1
yu4ph,11,1,36,5,1,78
stygb,12,29,79,12,10,78
x9mys,3,21,21,12,22,76
z5zh4,11,1,43,3,1,89
yzc63,12,5,37,12,1,45
lr0p3,11,27,52,3,14,80
kos1v,12,1,17,3,1,68
lveg3,5,1,37,12,1,50
ytfgv,5,29,89,12,3,50
hik2e,3,12,45,12,19,74
tziba,12,16,77,3,10,77
qpipp,3,7,45,5,28,63
bbvlf,5,1,58,12,1,10
mfk6y,11,17,69,12,18,50
f2hvl,11,17,29,3,1,99
syuwr,11,29,59,5,15,1
l3nyy,11,16,28,11,31,15
j3kyo,5,1,62,3,1,1
b5tap,12,1,71,3,1,11
d4mi8,3,18,99,3,2,96
tojmm,3,31,82,11,13,54
wade9,12,1,23,11,1,56
h13gh,3,1,25,3,15,52
vrh3n,11,1,77,12,1,13
obpfo,3,12,44,11,8,54
jip3l,3,1,79,11,1,81
lhhej,3,1,51,12,1,15
rhknt,3,28,50,3,24,55
xicog,5,5,64,11,4,15
mytbl,3,31,97,11,5,41
jvue4,11,15,86,3,19,43
tp5ee,12,3,51,3,6,19
nuifz,5,1,67,12,1,63
k5txc,11,1,88,12,1,15
l868x,11,1,52,12,1,40
nzalj,12,23,35,3,14,38
do9lp,3,1,85,12,1,83
b4hjg,3,1,28,3,1,80
rre7z,3,20,67,5,23,77
efzlz,11,7,61,12,2,15
n6625,11,1,58,12,1,46
ubcdg,11,25,44,12,25,70
fxfnm,3,2,37,5,4,45
jinr4,12,26,94,5,17,45
zdsqz,3,1,62,12,1,60
ageqf,11,14,34,11,21,88
ticxg,12,26,5,11,31,88
epi5u,12,12,63,3,21,41
xsxh0,5,25,60,11,16,54
km1tg,11,12,97,5,5,84
amcjo,11,21,40,3,20,14
ss8lr,12,25,97,5,24,69
db2l6,12,13,16,11,10,32
jmt7h,3,1,19,12,1,15
nw1xv,5,10,22,12,18,4
tg8vv,3,7,92,3,20,82
ko6kp,3,1,6,11,1,80
wu9xp,12,30,4,3,25,99
m5has,5,19,72,11,3,83
ieat0,12,15,18,11,6,30
i00t5,12,10,78,12,6,50
uozbb,12,7,47,3,21,5
ri5st,3,29,78,11,10,10
dcv8o,11,26,48,12,5,98
tlpnn,3,2,91,3,4,2
k82wa,11,1,66,5,1,7
jqgd0,11,1,16,11,1,80
cpoup,11,10,23,12,17,14
zhwdc,12,1,73,3,1,40
biyu1,5,1,92,5,1,75
zzo7z,11,1,44,11,1,99
bbqbp,11,18,20,3,17,12
ngal9,12,1,8,3,1,40
curs5,11,20,7,5,6,11
m5oyk,11,1,35,5,1,95
vc171,3,30,99,12,20,27
pb6y1,12,31,16,11,28,95
ogzta,3,16,58,11,22,76
dpg2u,11,31,47,11,4,92
ycusx,12,31,18,3,29,26
jowid,12,12,64,12,31,7
n08tq,5,13,54,3,10,6
x50z0,5,1,43,11,1,63
q9hyo,3,1,57,12,1,32
t9bha,11,1,59,12,1,95
egfve,3,22,70,11,8,51
l9zgr,3,1,37,3,1,79
o7nef,3,10,33,12,18,84
e9om2,12,1,95,5,1,8
kh78o,11,26,1,12,19,97
vozt4,12,9,28,3,24,38
ymoyk,11,21,62,3,6,20
v7nxp,5,7,63,11,29,48
y104k,3,30,72,12,19,6
zgf2u,11,25,31,12,20,91
fpadr,12,28,86,12,30,11
wbz4j,12,17,62,5,15,1
qya15,11,8,38,11,30,31
wwnam,12,24,59,12,23,83
qiz3g,3,19,13,11,20,19
dpyww,5,9,6,11,20,24
olh0n,5,5,24,11,17,65
tu6az,11,18,16,3,12,28
dx30p,11,3,38,12,23,83
nswal,3,28,51,3,7,74
ryp79,12,29,22,11,27,76
mdxii,11,21,47,3,22,48
uqyy9,12,1,41,12,1,74
dszbw,3,21,98,11,15,63
i2wo0,3,7,60,11,9,74
y796a,11,11,34,3,21,62
nff8y,12,11,36,3,12,42
eicx2,5,20,20,3,8,46
d7j51,11,25,48,5,28,69
pq5nh,5,28,46,5,25,65
yd6ge,5,28,71,5,12,78
buj0k,5,31,28,3,26,35
c8nmz,12,1,43,12,1,49
jhgjp,11,1,24,5,1,32
fj54b,5,16,46,11,14,94
druvw,11,17,49,12,6,42
hdks2,12,1,9,11,1,50
qn71m,3,6,55,3,3,28
v14bi,12,4,45,3,28,96
h5ict,5,1,40,12,1,59
s8tb6,11,28,58,12,2,61
vnqou,12,29,62,11,10,61
azmgh,12,6,97,11,15,84
w9zdc,12,9,78,3,16,53
eg5i6,3,31,19,12,24,59
rqtcc,11,21,44,5,25,37
tfm9c,11,22,68,11,28,41
v5ibx,5,4,9,11,30,87
k9azj,5,20,20,12,2,7
rzv03,12,7,55,3,31,73
adyww,11,17,5,3,13,39
l2g12,12,11,28,3,5,6
z3jx1,12,1,81,3,1,95
ejneq,12,19,12,3,11,97
dn6dg,3,22,35,5,11,37
s4va2,11,1,1,5,1,13
noibo,11,18,46,11,31,89
lhl21,5,15,20,12,26,25
gtwhr,12,3,72,3,26,21
e14ll,3,5,57,3,13,79
tahu2,3,18,93,12,6,13
jrlfo,5,1,55,5,1,80
uvtl9,5,22,26,12,15,75
lemgw,12,1,72,11,1,34
ka6wj,3,1,12,11,1,66
f22p0,12,14,26,12,25,2
rv103,3,1,39,5,1,85
hwpke,12,1,27,12,1,86
xfs4g,11,11,18,11,8,20
kgf0r,11,31,35,3,10,34
vcjho,3,14,33,3,23,72
m9gt4,12,1,62,3,12,96
kr0kw,12,18,56,5,30,55
lcdbl,11,22,69,12,3,85
lmw4h,11,11,11,12,27,42
mt4y5,12,14,96,12,11,62
xqude,12,18,57,3,8,46
shhqa,12,30,7,3,7,6
a0kn3,12,1,69,12,1,60
b1ke3,12,6,86,11,12,32
a45j4,11,12,15,5,26,89
r13bh,3,21,96,5,27,62
fiwcp,11,13,78,3,22,33
kai57,3,7,39,12,27,41
vw8zn,3,1,26,12,1,6
dq419,12,23,24,5,23,60
dt83j,12,7,9,11,6,90
c7a3g,11,1,54,5,1,60
hogaj,12,21,54,11,4,47
crnf3,3,1,60,12,1,76
q0ms6,11,22,48,3,28,74
tryed,11,28,39,12,17,84
eq9hj,11,1,16,12,1,20
n0zg2,12,19,63,11,24,94
hqnl5,12,9,13,5,1,61
cw371,11,6,3,3,14,95
mh5mm,12,1,76,11,1,35
s30zr,11,18,12,11,31,62
fny20,11,17,79,5,2,43
u8wy4,11,5,71,12,19,26
zdi6b,12,1,59,3,1,77
bxxwc,11,24,45,5,9,51
e3jvg,3,26,56,11,25,90
hamf9,12,31,26,11,5,57
w6ynb,12,15,37,3,17,62
dr9v8,12,1,65,12,23,79
mxzb2,3,18,33,12,10,45
nngut,11,17,84,12,22,17
dnqlx,3,11,28,5,17,79
bc0tj,3,1,26,3,1,9
dnk35,3,1,51,3,1,15
bxj6m,11,1,28,12,1,37
nozwz,11,29,97,3,31,71
yang9,12,26,15,5,9,44
jbm8j,12,30,60,12,17,87
g3c3o,3,3,82,5,18,79
gzwyd,12,21,67,5,31,12
zma7o,3,1,28,5,1,39
y7r3j,11,28,11,5,14,28
qoc50,12,20,95,3,30,58
mnlxi,12,31,13,12,2,83
exoso,11,5,64,3,21,47
ymlk0,12,23,94,3,2,67
aiz0b,3,5,96,5,13,7
eymxu,3,17,94,5,1,57
rh47l,5,19,19,11,9,30
eoaa4,12,21,55,3,25,45
c6z4u,5,1,39,12,1,70
plvn1,12,29,5,12,6,92
ahs4w,3,28,40,3,12,91
hd9ti,3,27,66,3,9,81
q1wf2,12,1,60,3,1,59
epff7,11,11,93,11,2,87
tlkz1,12,4,82,11,5,96
cdwut,3,29,52,3,18,49
pd78p,3,1,62,11,1,40
bxqot,3,10,69,12,10,59
ts6t9,12,1,66,5,27,69
tk8y4,11,1,4,11,1,15
usrfk,11,12,24,3,18,18
hc8lf,11,1,26,5,1,1
g1b2t,12,1,93,5,1,91
z1v2y,11,11,59,12,30,86
s2om4,12,13,15,3,28,22
elyf4,5,31,59,12,26,43
al475,12,13,15,11,31,78
jxvqd,11,8,2,3,5,59
ryhtg,12,10,33,5,12,50
jorsf,12,1,29,12,1,45
v3lxi,5,25,10,11,7,81
nz2cy,3,27,7,3,22,96
za3pa,11,22,76,12,3,22
w0z0a,12,30,65,5,24,33
m6n2a,11,23,53,11,18,58
vv1zi,5,13,3,3,2,31
lev9c,5,4,45,3,28,88
a9al7,5,10,27,3,17,11
ir7ri,12,8,43,3,30,49
k28od,5,22,4,12,18,50
zcgaq,12,31,9,3,13,63
vzw1m,11,2,78,11,29,46
dnp3e,5,13,2,12,11,67
aa8re,5,2,41,3,10,80
n0clf,12,6,8,12,9,35
nwhxd,3,1,67,12,1,90
tgk2b,3,12,20,12,25,57
gch5h,12,17,69,3,30,31
vxa4d,12,29,63,11,30,44
kky21,5,8,98,5,19,69
ibicz,12,15,54,11,17,48
kjosm,11,3,79,3,3,52
yrz23,11,17,73,5,17,36
kev9s,12,11,30,12,9,32
oxqll,11,18,37,3,30,4
x12j1,5,3,91,11,19,25
ai1h5,11,10,77,11,6,36
nz756,3,1,92,11,1,36
sg0mm,3,18,82,5,12,10
x1z96,3,1,11,5,1,6
b0f5d,11,12,59,11,12,13
s3wft,5,18,5,12,18,18
ugjjm,12,10,35,3,16,93
j7i9y,11,29,33,3,31,6
to15h,12,8,99,3,15,95
mjpne,5,22,94,3,18,91
r1cfc,3,1,86,12,1,69
kto92,12,7,97,11,23,58
elmay,3,5,53,5,3,12
veuvo,11,29,69,11,17,26
f6gkg,3,22,80,11,18,79
eqxcl,11,6,45,12,29,5
xby1v,12,11,61,3,7,58
ymyey,12,23,47,12,10,50
p4qzo,11,30,9,12,13,33
prxk8,3,4,16,12,7,51
jqvd4,12,1,69,12,1,41
pqild,3,29,88,3,20,96
pgw5n,12,18,58,3,13,95
ncx8f,11,2,64,11,3,17
r8os5,5,2,45,11,31,41
o7kv8,5,23,1,3,1,3
wquw2,12,21,22,11,28,18
rrmhq,3,1,73,12,1,93
kapl1,3,23,12,3,27,74
rgfsr,11,20,15,12,9,10
fpbz1,3,8,12,3,7,18
fnbep,3,1,80,3,1,33
vvlzl,12,29,80,5,17,58
pjej0,3,30,7,3,3,78
bnifs,11,1,59,3,1,50
jq6zt,12,14,72,3,8,65
zttqf,12,22,18,12,16,70
qbyyk,11,1,69,12,1,66
wvpvp,3,9,28,5,4,23
owi3c,5,20,64,11,12,50
b9xo4,5,23,49,5,6,5
e2d4m,3,12,94,11,1,79
cnmhc,11,1,97,11,1,86
tflyp,11,8,30,11,29,8
tz3lb,5,28,46,5,25,35
lvqwn,12,1,10,12,7,53
s28g8,12,28,95,12,12,53
o18im,3,6,81,5,19,83
t7j9e,3,3,92,3,7,14
rv6tk,12,5,45,3,1,89
luzmh,3,9,44,11,29,25
qxijw,12,21,19,12,29,86
idxjl,5,22,25,3,6,11
tjppq,5,8,72,3,24,30
xt9kx,5,20,12,5,17,56
fxlnf,11,22,73,3,24,11
rx6fg,11,21,51,3,21,73
cq98l,3,14,48,3,3,9
jxpyw,3,4,77,12,29,72
r9ubd,11,13,38,5,17,63
hrhu2,5,1,53,11,1,92
gfu89,11,10,50,12,15,67
j32i8,5,20,25,12,31,82
ciupo,5,13,45,12,6,25
qpy0r,12,23,48,11,29,95
dv32j,11,1,36,11,1,81
igbwq,11,21,32,11,17,89
ifkjq,3,1,70,5,1,67
zhodi,12,9,46,12,24,29
zg5w0,3,17,89,5,9,71
cd8dr,3,17,52,3,15,43
e8mbu,12,4,16,11,14,12
toe0s,11,2,11,12,22,60
hd8m2,12,29,92,12,23,23
q46pi,12,10,60,3,28,71
x3ac0,11,31,52,3,31,12
eh3pl,12,15,19,5,7,40
ztsio,11,22,17,5,7,27
brxs5,11,3,76,12,21,86
f9zvt,11,12,27,3,2,55
ns0pz,5,24,55,11,1,50
wnci2,11,7,64,12,12,66
ol62d,5,30,95,3,26,70
d4wwa,12,12,77,3,26,98
gnsrv,12,14,89,12,24,15
tsise,12,13,72,12,4,82
ovj33,12,5,1,3,17,28
ausok,3,24,9,11,9,53
nz4g6,11,18,4,11,23,11
ktwdg,11,1,17,3,1,45
aasdl,3,1,12,5,1,2
gsc09,3,10,8,11,14,52
y3dtl,3,11,62,11,31,99
slj0k,5,21,65,12,22,83
bshmt,12,14,52,11,15,48
am1lh,3,19,27,12,9,99
iz2hu,11,8,64,12,9,96
m192s,3,1,92,11,1,26
l152m,12,3,8,3,17,27
srzvi,12,1,37,11,1,41
enci0,3,10,67,3,6,28
bfzct,12,1,96,11,1,56
rd4yz,3,26,60,3,13,25
xjsxu,11,25,50,3,18,45
e41vi,3,22,75,5,3,29
jliik,11,13,38,3,19,72
qsxr6,12,26,37,11,1,71
excqh,12,27,25,3,17,13
wxg2c,5,1,24,5,1,74
fq1t8,12,31,3,12,11,26
nhxvs,12,6,8,12,21,45
ic615,12,10,74,3,31,81
r7mpf,12,12,37,3,7,29
f0im2,12,23,1,3,2,37
